UsageData 2026-05-06,,,,,,,,,
,,,,,,,,,
ApplicationName,Functionality,cadTool,ProductLine,Status,Region,StartDate,StopDate,isProd,isVDI
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,NA,7/4/2025,7/4/2025,TRUE,TRUE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,NA,7/4/2025,7/4/2025,TRUE,TRUE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,NA,7/4/2025,7/4/2025,TRUE,TRUE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,NA,7/4/2025,7/4/2025,TRUE,TRUE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,NA,7/4/2025,7/4/2025,TRUE,TRUE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,NA,7/4/2025,7/4/2025,TRUE,TRUE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,NA,7/4/2025,7/4/2025,TRUE,TRUE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,NA,7/4/2025,7/4/2025,TRUE,TRUE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,NA,7/4/2025,7/4/2025,TRUE,TRUE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,NA,7/4/2025,7/4/2025,TRUE,TRUE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,NA,7/4/2025,7/4/2025,TRUE,TRUE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,NA,7/4/2025,7/4/2025,TRUE,TRUE
FILE MANAGER,DOCUMENT CREATION,NX,SEALING,Success,NA,7/4/2025,7/4/2025,TRUE,TRUE
FILE MANAGER,DOCUMENT CREATION,NX,SEALING,Success,NA,7/4/2025,7/4/2025,TRUE,TRUE
FILE MANAGER,DOCUMENT CREATION,NX,SEALING,Failed,NA,7/4/2025,7/4/2025,TRUE,TRUE
FILE MANAGER,DOCUMENT CREATION,NX,SEALING,Success,NA,7/4/2025,7/4/2025,TRUE,TRUE
FILE MANAGER,DOCUMENT CREATION,NX,SEALING,Success,NA,7/4/2025,7/4/2025,TRUE,TRUE
FILE MANAGER,DOCUMENT CREATION,NX,SEALING,Success,NA,7/4/2025,7/4/2025,TRUE,TRUE
FILE MANAGER,DOCUMENT CREATION,NX,SEALING,Success,NA,7/4/2025,7/4/2025,TRUE,TRUE
FILE MANAGER,DOCUMENT CREATION,NX,SEALING,Success,NA,7/4/2025,7/4/2025,TRUE,TRUE
FILE MANAGER,DOCUMENT CREATION,NX,SEALING,Success,NA,7/4/2025,7/4/2025,TRUE,TRUE
FILE MANAGER,DOCUMENT CREATION,NX,SEALING,Success,NA,7/4/2025,7/4/2025,TRUE,TRUE
FILE MANAGER,DOCUMENT CREATION,NX,SEALING,Success,NA,7/4/2025,7/4/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Failed,NA,7/4/2025,7/4/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Success,NA,7/4/2025,7/4/2025,TRUE,TRUE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,EU,7/4/2025,7/4/2025,TRUE,TRUE
FBD PMC,VALIDATION,NX,FLUIDS,Success,NA,7/4/2025,7/4/2025,FALSE,TRUE
FBD PMC,EXECUTION,NX,FLUIDS,Success,NA,7/4/2025,7/4/2025,FALSE,TRUE
NOTES UTILITY,2D TITLEBLOCK,NX,SEALING,Success,NA,7/4/2025,7/4/2025,FALSE,TRUE
NOTES UTILITY,NOTES PLACEMENT,NX,SEALING,Success,NA,7/4/2025,7/4/2025,FALSE,TRUE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,EU,7/4/2025,7/4/2025,TRUE,TRUE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,EU,7/4/2025,7/4/2025,TRUE,TRUE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,EU,7/5/2025,7/5/2025,TRUE,TRUE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,EU,7/5/2025,7/5/2025,TRUE,TRUE
MULTI 3D OPS,EXECUTION,NX,SEALING,Success,NA,7/5/2025,7/5/2025,TRUE,TRUE
SMART CVT,STICK MODEL,NX,FLUIDS,Success,NA,7/5/2025,7/5/2025,TRUE,TRUE
SMART CVT,FORMED MODEL,NX,FLUIDS,Success,NA,7/5/2025,7/5/2025,TRUE,TRUE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,EU,7/5/2025,7/5/2025,TRUE,TRUE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,EU,7/5/2025,7/5/2025,TRUE,TRUE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,EU,7/5/2025,7/5/2025,TRUE,TRUE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,EU,7/5/2025,7/5/2025,TRUE,TRUE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,EU,7/5/2025,7/5/2025,TRUE,TRUE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,EU,7/5/2025,7/5/2025,TRUE,TRUE
MULTI 3D OPS,EXECUTION,CATIA,SEALING,Success,NA,7/7/2025,7/7/2025,TRUE,TRUE
SMART CVT,STICK MODEL,NX,FLUIDS,Success,NA,7/8/2025,7/8/2025,TRUE,TRUE
SMART CVT,FORMED MODEL,NX,FLUIDS,Success,NA,7/8/2025,7/8/2025,TRUE,TRUE
SMART CVT,STICK MODEL,NX,FLUIDS,Success,NA,7/8/2025,7/8/2025,TRUE,TRUE
SMART CVT,STICK MODEL,NX,FLUIDS,Success,NA,7/8/2025,7/8/2025,TRUE,TRUE
SMART CVT,STICK MODEL,NX,FLUIDS,Success,NA,7/8/2025,7/8/2025,TRUE,TRUE
SMART CVT,STICK MODEL,NX,FLUIDS,Success,NA,7/8/2025,7/8/2025,TRUE,TRUE
SMART CVT,STICK MODEL,NX,FLUIDS,Success,NA,7/8/2025,7/8/2025,TRUE,TRUE
SMART CVT,STICK MODEL,NX,FLUIDS,Success,NA,7/8/2025,7/8/2025,TRUE,TRUE
SMART CVT,STICK MODEL,NX,FLUIDS,Success,NA,7/8/2025,7/8/2025,TRUE,TRUE
SMART CVT,STICK MODEL,NX,FLUIDS,Success,NA,7/8/2025,7/8/2025,TRUE,TRUE
SMART CVT,STICK MODEL,NX,FLUIDS,Success,NA,7/8/2025,7/8/2025,TRUE,TRUE
MULTI 3D OPS,EXECUTION,NX,SEALING,Success,NA,7/8/2025,7/8/2025,TRUE,TRUE
FBD PMC,VALIDATION,NX,FLUIDS,Success,NA,7/9/2025,7/9/2025,TRUE,TRUE
FBD PMC,EXECUTION,NX,FLUIDS,Success,NA,7/9/2025,7/9/2025,TRUE,TRUE
FBD PMC,VALIDATION,NX,FLUIDS,Success,NA,7/9/2025,7/9/2025,TRUE,TRUE
FBD PMC,VALIDATION,NX,FLUIDS,Failed,NA,7/9/2025,7/9/2025,TRUE,TRUE
FBD PMC,EXECUTION,NX,FLUIDS,Success,NA,7/9/2025,7/9/2025,TRUE,TRUE
NOTES UTILITY,2D TITLEBLOCK,NX,FLUIDS,Success,NA,7/9/2025,7/9/2025,TRUE,TRUE
NOTES UTILITY,2D TITLEBLOCK,NX,SEALING,Success,NA,7/9/2025,7/9/2025,TRUE,TRUE
NOTES UTILITY,2D TITLEBLOCK,NX,SEALING,Success,NA,7/9/2025,7/9/2025,TRUE,TRUE
SMART CVT,STICK MODEL,NX,FLUIDS,Success,NA,7/9/2025,7/9/2025,TRUE,TRUE
SMART CVT,FORMED MODEL,NX,FLUIDS,Success,NA,7/9/2025,7/9/2025,TRUE,TRUE
MULTI 3D OPS,EXECUTION,NX,SEALING,Success,NA,7/9/2025,7/9/2025,TRUE,TRUE
SMART CVT,STICK MODEL,NX,FLUIDS,Success,NA,7/9/2025,7/9/2025,TRUE,TRUE
SMART CVT,STICK MODEL,NX,FLUIDS,Success,NA,7/9/2025,7/9/2025,TRUE,TRUE
SMART CVT,FORMED MODEL,NX,FLUIDS,Success,NA,7/9/2025,7/9/2025,TRUE,TRUE
SMART CVT,STICK MODEL,NX,FLUIDS,Success,NA,7/9/2025,7/9/2025,TRUE,TRUE
SMART CVT,STICK MODEL,NX,FLUIDS,Success,NA,7/9/2025,7/9/2025,TRUE,TRUE
SMART CVT,STICK MODEL,NX,FLUIDS,Success,NA,7/9/2025,7/9/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Success,NA,7/9/2025,7/9/2025,TRUE,FALSE
EXT STRAIGHTEN,EXECUTION,NX,SEALING,Success,NA,7/9/2025,7/9/2025,TRUE,TRUE
EXT STRAIGHTEN,EXECUTION,NX,SEALING,Success,NA,7/9/2025,7/9/2025,TRUE,TRUE
PROFILE CHECKER,CHECK,NX,SEALING,Success,NA,7/9/2025,7/9/2025,TRUE,TRUE
NOTES UTILITY,2D TITLEBLOCK,NX,SEALING,Success,NA,7/11/2025,7/11/2025,TRUE,TRUE
NOTES UTILITY,2D TITLEBLOCK,NX,SEALING,Success,NA,7/11/2025,7/11/2025,TRUE,TRUE
POINT CHART,TUBE,NX,FLUIDS,Success,NA,7/11/2025,7/11/2025,TRUE,TRUE
POINT CHART,XYZ TABLE,NX,FLUIDS,Success,NA,7/11/2025,7/11/2025,TRUE,TRUE
POINT CHART,XYZ NOTES,NX,FLUIDS,Success,NA,7/11/2025,7/11/2025,TRUE,TRUE
POINT CHART,DELETE,NX,FLUIDS,Success,NA,7/11/2025,7/11/2025,TRUE,TRUE
POINT CHART,DELETE,NX,FLUIDS,Success,NA,7/11/2025,7/11/2025,TRUE,TRUE
SMART CVT,STICK MODEL,NX,FLUIDS,Success,NA,7/11/2025,7/11/2025,TRUE,TRUE
SMART CVT,STICK MODEL,NX,FLUIDS,Success,NA,7/11/2025,7/11/2025,TRUE,TRUE
SMART CVT,FORMED MODEL,NX,FLUIDS,Success,NA,7/11/2025,7/11/2025,TRUE,TRUE
SMART CVT,INNER VOLUME SURFACE,NX,FLUIDS,Success,NA,7/11/2025,7/11/2025,TRUE,TRUE
SMART CVT,INNER VOLUME BODY,NX,FLUIDS,Success,NA,7/11/2025,7/11/2025,TRUE,TRUE
SMART CVT,INNER VOLUME SURFACE,NX,FLUIDS,Success,NA,7/11/2025,7/11/2025,TRUE,TRUE
SMART CVT,INNER VOLUME BODY,NX,FLUIDS,Success,NA,7/11/2025,7/11/2025,TRUE,TRUE
SMART CVT,TRIM,NX,FLUIDS,Success,NA,7/11/2025,7/11/2025,TRUE,TRUE
SMART CVT,EXPORT EXCEL,NX,FLUIDS,Success,NA,7/11/2025,7/11/2025,TRUE,TRUE
FBD PMC,VALIDATION,NX,FLUIDS,Success,NA,7/11/2025,7/11/2025,TRUE,TRUE
FBD PMC,EXECUTION,NX,FLUIDS,Success,NA,7/11/2025,7/11/2025,TRUE,TRUE
FBD PMC,VALIDATION,NX,FLUIDS,Success,NA,7/11/2025,7/11/2025,TRUE,TRUE
FBD PMC,EXECUTION,NX,FLUIDS,Success,NA,7/11/2025,7/11/2025,TRUE,TRUE
MULTI 3D OPS,EXECUTION,NX,SEALING,Success,NA,7/12/2025,7/12/2025,TRUE,TRUE
EXT STRAIGHTEN,EXECUTION,NX,SEALING,Success,NA,7/12/2025,7/12/2025,TRUE,TRUE
EXT STRAIGHTEN,EXECUTION,NX,SEALING,Success,NA,7/12/2025,7/12/2025,TRUE,TRUE
PROFILE CHECKER,CHECK,NX,SEALING,Success,NA,7/12/2025,7/12/2025,TRUE,TRUE
FTS PMC,VALIDATION,NX,FLUIDS,Success,NA,7/12/2025,7/12/2025,TRUE,TRUE
FTS PMC,EXECUTION,NX,FLUIDS,Success,NA,7/12/2025,7/12/2025,TRUE,TRUE
FTS PMC,VALIDATION,NX,FLUIDS,Success,NA,7/12/2025,7/12/2025,TRUE,TRUE
FTS PMC,EXECUTION,NX,FLUIDS,Success,NA,7/12/2025,7/12/2025,TRUE,TRUE
PIN SPACE-PLACE,POINTS,NX,SEALING,Success,NA,7/12/2025,7/12/2025,TRUE,TRUE
PIN SPACE-PLACE,AXIS SYSTEM,NX,SEALING,Success,NA,7/12/2025,7/12/2025,TRUE,TRUE
PIN SPACE-PLACE,HOLES,NX,SEALING,Success,NA,7/12/2025,7/12/2025,TRUE,TRUE
PIN SPACE-PLACE,PIN PLACEMENT,NX,SEALING,Success,NA,7/12/2025,7/12/2025,TRUE,TRUE
AUTO SECTION,EXECUTION,NX,SEALING,Success,NA,7/12/2025,7/12/2025,TRUE,TRUE
AUTO SECTION,EXECUTION,NX,SEALING,Success,NA,7/12/2025,7/12/2025,TRUE,TRUE
MEASURE 3D DIM,EXECUTION,NX,SEALING,Success,NA,7/12/2025,7/12/2025,TRUE,TRUE
MEASURE 3D DIM,EXECUTION,NX,SEALING,Success,NA,7/12/2025,7/12/2025,TRUE,TRUE
RENAME ENTITIES,EXECUTION,NX,Not Available,Success,NA,7/12/2025,7/12/2025,TRUE,TRUE
FILE ORG,LAYER,NX,SEALING,Success,NA,7/12/2025,7/12/2025,TRUE,TRUE
FILE ORG,LAYER,NX,SEALING,Success,NA,7/12/2025,7/12/2025,TRUE,TRUE
FILE ORG,REFSET,NX,SEALING,Failed,NA,7/12/2025,7/12/2025,TRUE,TRUE
FILE ORG,REFSET,NX,SEALING,Success,NA,7/12/2025,7/12/2025,TRUE,TRUE
FILE ORG,REFSET,NX,SEALING,Success,NA,7/12/2025,7/12/2025,TRUE,TRUE
FILE ORG,REFSET,NX,SEALING,Success,NA,7/12/2025,7/12/2025,TRUE,TRUE
FILE MANAGER,DOCUMENT CREATION,NX,Not Available,Success,NA,7/12/2025,7/12/2025,TRUE,TRUE
FILE MANAGER,DOCUMENT CREATION,NX,Not Available,Success,NA,7/12/2025,7/12/2025,TRUE,TRUE
FILE MANAGER,DOCUMENT CREATION,NX,Not Available,Failed,NA,7/12/2025,7/12/2025,TRUE,TRUE
FILE MANAGER,DOCUMENT CREATION,NX,Not Available,Failed,NA,7/12/2025,7/12/2025,TRUE,TRUE
EXT STRAIGHTEN,EXECUTION,NX,SEALING,Success,NA,7/14/2025,7/14/2025,FALSE,TRUE
EXT STRAIGHTEN,EXECUTION,NX,SEALING,Success,NA,7/14/2025,7/14/2025,FALSE,TRUE
PROFILE CHECKER,CHECK,NX,SEALING,Success,NA,7/14/2025,7/14/2025,TRUE,TRUE
NOTES UTILITY,2D TITLEBLOCK,NX,SEALING,Success,NA,7/14/2025,7/14/2025,TRUE,TRUE
NOTES UTILITY,2D TITLEBLOCK,NX,SEALING,Success,NA,7/14/2025,7/14/2025,TRUE,TRUE
FBD PMC,VALIDATION,NX,FLUIDS,Failed,NA,7/14/2025,7/14/2025,TRUE,TRUE
FBD PMC,VALIDATION,NX,FLUIDS,Success,NA,7/14/2025,7/14/2025,TRUE,TRUE
FBD PMC,EXECUTION,NX,FLUIDS,Success,NA,7/14/2025,7/14/2025,TRUE,TRUE
PROFILE CHECKER,CHECK,NX,SEALING,Success,NA,7/14/2025,7/14/2025,TRUE,TRUE
MULTI 3D OPS,EXECUTION,NX,SEALING,Success,NA,7/14/2025,7/14/2025,TRUE,TRUE
MULTI 3D OPS,EXECUTION,NX,SEALING,Success,NA,7/14/2025,7/14/2025,TRUE,TRUE
SMART CVT,STICK MODEL,NX,FLUIDS,Success,NA,7/14/2025,7/14/2025,TRUE,TRUE
SMART CVT,STICK MODEL,NX,FLUIDS,Success,NA,7/14/2025,7/14/2025,TRUE,TRUE
SMART CVT,FORMED MODEL,NX,FLUIDS,Success,NA,7/14/2025,7/14/2025,TRUE,TRUE
SMART CVT,STICK MODEL,NX,FLUIDS,Success,NA,7/14/2025,7/14/2025,TRUE,TRUE
SMART CVT,STICK MODEL,NX,FLUIDS,Success,NA,7/14/2025,7/14/2025,TRUE,TRUE
SMART CVT,STICK MODEL,NX,FLUIDS,Success,NA,7/14/2025,7/14/2025,TRUE,TRUE
SMART CVT,FORMED MODEL,NX,FLUIDS,Success,NA,7/14/2025,7/14/2025,TRUE,TRUE
PROFILE CHECKER,CHECK,NX,SEALING,Success,NA,7/14/2025,7/14/2025,TRUE,TRUE
FTS PMC,VALIDATION,NX,FLUIDS,Success,NA,7/14/2025,7/14/2025,TRUE,TRUE
FTS PMC,EXECUTION,NX,FLUIDS,Success,NA,7/14/2025,7/14/2025,TRUE,TRUE
PROFILE CHECKER,CHECK,NX,SEALING,Success,NA,7/14/2025,7/14/2025,TRUE,TRUE
PROFILE CHECKER,CHECK,NX,SEALING,Success,NA,7/14/2025,7/14/2025,TRUE,TRUE
PIN SPACE-PLACE,POINTS,NX,SEALING,Success,NA,7/15/2025,7/15/2025,TRUE,TRUE
PIN SPACE-PLACE,AXIS SYSTEM,NX,SEALING,Success,NA,7/15/2025,7/15/2025,TRUE,TRUE
PIN SPACE-PLACE,HOLES,NX,SEALING,Success,NA,7/15/2025,7/15/2025,TRUE,TRUE
PIN SPACE-PLACE,HOLES,NX,SEALING,Success,NA,7/15/2025,7/15/2025,TRUE,TRUE
PIN SPACE-PLACE,POINTS,NX,SEALING,Success,NA,7/15/2025,7/15/2025,TRUE,TRUE
PIN SPACE-PLACE,AXIS SYSTEM,NX,SEALING,Success,NA,7/15/2025,7/15/2025,TRUE,TRUE
PIN SPACE-PLACE,HOLES,NX,SEALING,Success,NA,7/15/2025,7/15/2025,TRUE,TRUE
PIN SPACE-PLACE,PIN PLACEMENT,NX,SEALING,Success,NA,7/15/2025,7/15/2025,TRUE,TRUE
AUTO SECTION,EXECUTION,NX,SEALING,Success,NA,7/15/2025,7/15/2025,TRUE,TRUE
AUTO SECTION,EXECUTION,NX,SEALING,Success,NA,7/15/2025,7/15/2025,TRUE,TRUE
EXT STRAIGHTEN,EXECUTION,NX,SEALING,Success,NA,7/15/2025,7/15/2025,TRUE,TRUE
EXT STRAIGHTEN,EXECUTION,NX,SEALING,Success,NA,7/15/2025,7/15/2025,TRUE,TRUE
FBD PMC,VALIDATION,NX,FLUIDS,Success,NA,7/15/2025,7/15/2025,TRUE,TRUE
FBD PMC,EXECUTION,NX,FLUIDS,Success,NA,7/15/2025,7/15/2025,TRUE,TRUE
FBD PMC,VALIDATION,NX,FLUIDS,Success,NA,7/15/2025,7/15/2025,TRUE,TRUE
FBD PMC,EXECUTION,NX,FLUIDS,Success,NA,7/15/2025,7/15/2025,TRUE,TRUE
FILE MANAGER,DOCUMENT CREATION,NX,SEALING,Success,NA,7/15/2025,7/15/2025,TRUE,TRUE
FILE MANAGER,DOCUMENT CREATION,NX,SEALING,Success,NA,7/15/2025,7/15/2025,TRUE,TRUE
FILE MANAGER,FILE EXPORT,NX,SEALING,Success,NA,7/15/2025,7/15/2025,TRUE,TRUE
FILE ORG,LAYER,NX,SEALING,Success,NA,7/15/2025,7/15/2025,TRUE,TRUE
FILE ORG,LAYER,NX,SEALING,Success,NA,7/15/2025,7/15/2025,TRUE,TRUE
FILE ORG,REFSET,NX,SEALING,Success,NA,7/15/2025,7/15/2025,TRUE,TRUE
FILE ORG,REFSET,NX,SEALING,Success,NA,7/15/2025,7/15/2025,TRUE,TRUE
FTS PMC,VALIDATION,NX,FLUIDS,Success,NA,7/15/2025,7/15/2025,TRUE,TRUE
FTS PMC,EXECUTION,NX,FLUIDS,Success,NA,7/15/2025,7/15/2025,TRUE,TRUE
MEASURE 3D DIM,EXECUTION,NX,SEALING,Success,NA,7/15/2025,7/15/2025,TRUE,TRUE
MEASURE 3D DIM,EXECUTION,NX,SEALING,Success,NA,7/15/2025,7/15/2025,TRUE,TRUE
MULTI 3D OPS,EXECUTION,NX,SEALING,Success,NA,7/15/2025,7/15/2025,TRUE,TRUE
NOTES UTILITY,2D TITLEBLOCK,NX,SEALING,Success,NA,7/15/2025,7/15/2025,TRUE,TRUE
NOTES UTILITY,2D TITLEBLOCK,NX,SEALING,Success,NA,7/15/2025,7/15/2025,TRUE,TRUE
POINT CHART,TUBE,NX,FLUIDS,Success,NA,7/15/2025,7/15/2025,TRUE,TRUE
POINT CHART,DELETE,NX,FLUIDS,Success,NA,7/15/2025,7/15/2025,TRUE,TRUE
POINT CHART,XYZ TABLE,NX,FLUIDS,Success,NA,7/15/2025,7/15/2025,TRUE,TRUE
POINT CHART,XYZ NOTES,NX,FLUIDS,Success,NA,7/15/2025,7/15/2025,TRUE,TRUE
POINT CHART,DELETE,NX,FLUIDS,Success,NA,7/15/2025,7/15/2025,TRUE,TRUE
PROFILE CHECKER,CHECK,NX,SEALING,Success,NA,7/15/2025,7/15/2025,TRUE,TRUE
RENAME ENTITIES,EXECUTION,NX,SEALING,Success,NA,7/15/2025,7/15/2025,TRUE,TRUE
SMART CVT,STICK MODEL,NX,FLUIDS,Success,NA,7/15/2025,7/15/2025,TRUE,TRUE
SMART CVT,FORMED MODEL,NX,FLUIDS,Success,NA,7/15/2025,7/15/2025,TRUE,TRUE
SMART CVT,INNER VOLUME SURFACE,NX,FLUIDS,Success,NA,7/15/2025,7/15/2025,TRUE,TRUE
SMART CVT,INNER VOLUME BODY,NX,FLUIDS,Success,NA,7/15/2025,7/15/2025,TRUE,TRUE
SMART CVT,INNER VOLUME SURFACE,NX,FLUIDS,Success,NA,7/15/2025,7/15/2025,TRUE,TRUE
SMART CVT,INNER VOLUME BODY,NX,FLUIDS,Success,NA,7/15/2025,7/15/2025,TRUE,TRUE
SMART CVT,TRIM,NX,FLUIDS,Success,NA,7/15/2025,7/15/2025,TRUE,TRUE
SMART CVT,EXPORT EXCEL,NX,FLUIDS,Success,NA,7/15/2025,7/15/2025,TRUE,TRUE
NOTES UTILITY,2D TITLEBLOCK,NX,FLUIDS,Success,NA,7/16/2025,7/16/2025,FALSE,TRUE
NOTES UTILITY,2D TITLEBLOCK,NX,FLUIDS,Failed,NA,7/16/2025,7/16/2025,FALSE,TRUE
NOTES UTILITY,2D TITLEBLOCK,NX,SEALING,Success,NA,7/16/2025,7/16/2025,TRUE,TRUE
NOTES UTILITY,2D TITLEBLOCK,NX,SEALING,Success,NA,7/16/2025,7/16/2025,TRUE,TRUE
EXT STRAIGHTEN,EXECUTION,NX,SEALING,Success,NA,7/16/2025,7/16/2025,FALSE,TRUE
EXT STRAIGHTEN,EXECUTION,NX,SEALING,Success,NA,7/16/2025,7/16/2025,FALSE,TRUE
AUTO SECTION,EXECUTION,NX,SEALING,Success,NA,7/16/2025,7/16/2025,FALSE,TRUE
AUTO SECTION,EXECUTION,NX,SEALING,Success,NA,7/16/2025,7/16/2025,FALSE,TRUE
PIN SPACE-PLACE,POINTS,NX,SEALING,Success,NA,7/16/2025,7/16/2025,FALSE,TRUE
PIN SPACE-PLACE,AXIS SYSTEM,NX,SEALING,Success,NA,7/16/2025,7/16/2025,FALSE,TRUE
PIN SPACE-PLACE,HOLES,NX,SEALING,Success,NA,7/16/2025,7/16/2025,FALSE,TRUE
MEASURE 3D DIM,EXECUTION,NX,SEALING,Success,NA,7/17/2025,7/17/2025,FALSE,TRUE
MEASURE 3D DIM,EXECUTION,NX,SEALING,Success,NA,7/17/2025,7/17/2025,FALSE,TRUE
RENAME ENTITIES,EXECUTION,NX,SEALING,Success,NA,7/17/2025,7/17/2025,TRUE,TRUE
FILE ORG,LAYER,NX,SEALING,Success,NA,7/17/2025,7/17/2025,TRUE,TRUE
FILE ORG,REFSET,NX,SEALING,Failed,NA,7/17/2025,7/17/2025,TRUE,TRUE
FILE MANAGER,DOCUMENT CREATION,NX,SEALING,Success,NA,7/17/2025,7/17/2025,TRUE,TRUE
MULTI 3D OPS,EXECUTION,NX,SEALING,Success,NA,7/17/2025,7/17/2025,TRUE,TRUE
MEASURE 3D DIM,EXECUTION,NX,SEALING,Success,NA,7/17/2025,7/17/2025,TRUE,TRUE
MEASURE 3D DIM,EXECUTION,NX,SEALING,Failed,NA,7/17/2025,7/17/2025,TRUE,TRUE
MEASURE 3D DIM,EXECUTION,NX,SEALING,Success,NA,7/17/2025,7/17/2025,TRUE,TRUE
MEASURE 3D DIM,EXECUTION,NX,SEALING,Success,NA,7/17/2025,7/17/2025,TRUE,TRUE
RENAME ENTITIES,EXECUTION,NX,SEALING,Success,NA,7/17/2025,7/17/2025,TRUE,TRUE
FILE ORG,REFSET,NX,SEALING,Success,NA,7/17/2025,7/17/2025,TRUE,TRUE
FILE ORG,REFSET,NX,SEALING,Success,NA,7/17/2025,7/17/2025,TRUE,TRUE
FILE ORG,REFSET,NX,SEALING,Success,NA,7/17/2025,7/17/2025,TRUE,TRUE
FILE ORG,REFSET,NX,SEALING,Success,NA,7/17/2025,7/17/2025,TRUE,TRUE
FILE ORG,REFSET,NX,SEALING,Success,NA,7/17/2025,7/17/2025,TRUE,TRUE
FILE ORG,REFSET,NX,SEALING,Success,NA,7/17/2025,7/17/2025,TRUE,TRUE
FILE MANAGER,DOCUMENT CREATION,NX,SEALING,Success,NA,7/17/2025,7/17/2025,TRUE,TRUE
BBB,EXECUTION,NX,SEALING,Success,NA,7/18/2025,7/18/2025,TRUE,TRUE
BBB,EXECUTION,NX,SEALING,Success,NA,7/18/2025,7/18/2025,TRUE,TRUE
BBB,EXECUTION,NX,SEALING,Success,NA,7/18/2025,7/18/2025,TRUE,TRUE
BBB,EXECUTION,NX,SEALING,Success,NA,7/18/2025,7/18/2025,TRUE,TRUE
BBB,EXECUTION,NX,SEALING,Success,NA,7/18/2025,7/18/2025,TRUE,TRUE
BBB,EXECUTION,NX,SEALING,Success,NA,7/18/2025,7/18/2025,TRUE,TRUE
BBB,EXECUTION,NX,SEALING,Success,NA,7/18/2025,7/18/2025,TRUE,TRUE
BBB,EXECUTION,NX,SEALING,Success,NA,7/18/2025,7/18/2025,TRUE,TRUE
BBB,EXECUTION,NX,SEALING,Success,NA,7/18/2025,7/18/2025,TRUE,TRUE
BBB,EXECUTION,NX,SEALING,Success,NA,7/18/2025,7/18/2025,TRUE,TRUE
BBB,EXECUTION,NX,SEALING,Success,NA,7/19/2025,7/19/2025,TRUE,TRUE
BBB,EXECUTION,NX,SEALING,Success,NA,7/19/2025,7/19/2025,TRUE,TRUE
NOTES UTILITY,2D TITLEBLOCK,CATIA,SEALING,Success,NA,7/21/2025,7/21/2025,TRUE,TRUE
NOTES UTILITY,2D TITLEBLOCK,CATIA,SEALING,Success,EU,7/22/2025,7/22/2025,FALSE,TRUE
NOTES UTILITY,2D TITLEBLOCK,CATIA,SEALING,Success,EU,7/22/2025,7/22/2025,TRUE,TRUE
DESIGN TOOLKIT,CUSTOMER LOGO,CATIA,FLUIDS,Success,NA,7/30/2025,7/30/2025,TRUE,TRUE
DESIGN TOOLKIT,MOLD MARK,CATIA,FLUIDS,Success,NA,7/30/2025,7/30/2025,TRUE,TRUE
DESIGN TOOLKIT,3D TEXT,CATIA,FLUIDS,Success,NA,7/30/2025,7/30/2025,TRUE,TRUE
DESIGN TOOLKIT,CUSTOMER LOGO,CATIA,SEALING,Success,EU,7/30/2025,7/30/2025,TRUE,FALSE
DESIGN TOOLKIT,CUSTOMER LOGO,CATIA,SEALING,Success,EU,7/30/2025,7/30/2025,TRUE,FALSE
DESIGN TOOLKIT,CUSTOMER LOGO,CATIA,SEALING,Success,EU,7/30/2025,7/30/2025,TRUE,FALSE
DESIGN TOOLKIT,CUSTOMER LOGO,CATIA,SEALING,Success,EU,7/30/2025,7/30/2025,TRUE,FALSE
NOTES UTILITY,2D TITLEBLOCK,NX,SEALING,Success,NA,7/31/2025,7/31/2025,TRUE,TRUE
NOTES UTILITY,2D TITLEBLOCK,NX,SEALING,Success,NA,7/31/2025,7/31/2025,TRUE,TRUE
NOTES UTILITY,2D TITLEBLOCK,NX,FLUIDS,Success,NA,7/31/2025,7/31/2025,TRUE,TRUE
